Farmer_ID,Name,Age,Gender,Education_Level,Marital_Status,Household_Size,Offfarm_Income,Region,State,Has_Bank_Account,Owns_Smartphone,Uses_Mobile_Money
FARMER_00284,Colin Alvarez,40,Male,12,Married,3,201000,North West,Kaduna,Yes,No,No
FARMER_00285,Edgar Harris,36,Male,0,Widowed,5,0,South East,Enugu,Yes,Yes,Yes
FARMER_00286,Brittany Norris,46,Female,3,Married,4,0,North West,Kebbi,No,Yes,Yes
FARMER_00287,Emily Martinez,37,Female,6,Married,3,0,North East,Borno,No,No,No
FARMER_00288,Andrew Mcclure,53,Male,16,Single,1,0,North East,Taraba,Yes,Yes,Yes
FARMER_00289,Cheyenne Miller,37,Female,6,Married,4,70000,North West,Jigawa,No,No,No
FARMER_00290,Walter Wall,69,Male,0,Married,9,0,South South,Bayelsa,Yes,No,No
FARMER_00291,Bernard Barnes,65,Male,16,Married,3,440000,South East,Ebonyi,Yes,Yes,Yes
FARMER_00292,Vanessa Williams,51,Female,6,Married,7,0,South South,Cross River,Yes,No,No
FARMER_00293,Chelsea Byrd,43,Female,9,Married,5,130000,South East,Enugu,Yes,Yes,Yes
FARMER_00294,Erin Vang,48,Female,6,Married,5,0,North Central,Nasarawa,No,No,No
FARMER_00295,Cheyenne Kennedy,56,Female,0,Married,9,75000,North West,Jigawa,Yes,Yes,Yes
FARMER_00296,Jeffrey Monroe,30,Male,6,Married,4,0,South East,Ebonyi,No,No,No
FARMER_00297,Ryan Huffman,37,Male,6,Married,4,82000,North East,Gombe,No,Yes,Yes
FARMER_00298,Robert James,23,Male,9,Married,2,0,North East,Taraba,No,Yes,Yes
FARMER_00299,Sarah Banks MD,33,Female,12,Married,5,0,North West,Katsina,Yes,No,No
FARMER_00300,John Nielsen,47,Male,12,Married,4,116000,South East,Imo,No,Yes,No
FARMER_00301,Mark Horne,43,Male,6,Married,2,111000,South East,Imo,Yes,Yes,No
FARMER_00302,James Colon,45,Male,6,Married,3,0,South West,Osun,Yes,No,No
FARMER_00303,Susan Clark,45,Female,12,Married,2,0,South South,Edo,Yes,Yes,Yes
FARMER_00304,Randall Williams,64,Male,6,Widowed,1,114000,North West,Katsina,Yes,Yes,No
FARMER_00305,Lauren Ward,29,Female,3,Married,2,0,South South,Cross River,Yes,Yes,No
FARMER_00306,Jonathan Barnes,20,Male,12,Married,3,250000,North East,Taraba,Yes,Yes,Yes
FARMER_00307,Willie Ray,40,Male,6,Married,7,0,North Central,Benue,No,No,No
FARMER_00308,Terry Jordan,30,Male,6,Married,3,144000,South West,Ekiti,Yes,Yes,No
FARMER_00309,Michele Gonzales,41,Female,12,Married,9,125000,South South,Delta,No,No,No
FARMER_00310,Kristen Malone,56,Female,14,Married,5,249000,North West,Katsina,Yes,Yes,Yes
FARMER_00311,Jason Pena,67,Male,12,Married,9,0,South East,Abia,No,No,No
FARMER_00312,Paul Tate,24,Male,9,Married,2,0,South West,Osun,Yes,Yes,Yes
FARMER_00313,Samantha Anderson,33,Female,3,Married,4,0,North East,Borno,No,No,No
FARMER_00314,Amber Fletcher,65,Female,6,Married,8,0,South East,Abia,No,Yes,No
FARMER_00315,Diana Weber,20,Female,12,Married,3,297000,North Central,Nasarawa,Yes,Yes,Yes
FARMER_00316,Ellen Mendoza,68,Female,16,Married,9,0,South East,Enugu,Yes,Yes,Yes
FARMER_00317,Peter Miller,46,Male,12,Single,5,206000,South West,Ondo,No,Yes,Yes
FARMER_00318,Jacqueline Marks,22,Female,14,Married,4,281000,South West,Ondo,No,Yes,No
FARMER_00319,Elizabeth Washington,40,Female,6,Married,3,0,South West,Lagos,Yes,Yes,No
FARMER_00320,Raymond Peters,20,Male,12,Single,3,0,South West,Lagos,No,No,No
FARMER_00321,Aaron Roberts,56,Male,0,Single,2,74000,North East,Borno,No,Yes,Yes
FARMER_00322,James Lara,55,Male,12,Married,2,0,South South,Edo,Yes,No,No
FARMER_00323,Jennifer Hodge,39,Female,0,Married,7,52000,North Central,Benue,Yes,Yes,Yes
FARMER_00324,Jacqueline Woods,28,Female,0,Married,7,0,North East,Gombe,No,No,No
FARMER_00325,Luke Bradford,26,Male,6,Single,2,66000,South West,Ogun,Yes,Yes,No
FARMER_00326,Timothy Stanley,27,Male,14,Married,7,270000,South South,Akwa Ibom,Yes,No,No
FARMER_00327,Sheila Jimenez,44,Female,18,Single,1,0,South South,Rivers,Yes,Yes,Yes
FARMER_00328,Shannon Alexander,68,Female,14,Married,10,315000,South West,Ondo,No,Yes,Yes
FARMER_00329,Denise Liu,66,Female,12,Married,9,0,North Central,Kogi,Yes,Yes,No
FARMER_00330,Earl Gray,66,Male,6,Married,5,121000,North Central,Niger,No,Yes,Yes
FARMER_00331,Catherine Heath,65,Female,12,Widowed,3,173000,South East,Imo,Yes,Yes,No
FARMER_00332,Paula Gordon,63,Female,6,Married,4,0,South East,Enugu,No,Yes,Yes
FARMER_00333,Barbara Martin,29,Female,14,Married,3,245000,North Central,Kwara,No,No,No
FARMER_00334,Mary Smith,27,Female,9,Married,7,0,South South,Edo,Yes,No,No
FARMER_00335,Dr. Taylor Chan,41,Male,3,Divorced,2,0,South South,Akwa Ibom,Yes,No,No
FARMER_00336,Kristin Adams,57,Female,6,Widowed,3,0,South East,Anambra,Yes,Yes,No
FARMER_00337,Jon Richardson,49,Male,9,Married,2,0,South East,Enugu,No,Yes,Yes
FARMER_00338,Laura Long,70,Female,3,Single,4,127000,South South,Cross River,No,Yes,Yes
FARMER_00339,Kimberly Mckee,39,Female,16,Married,3,0,South East,Anambra,Yes,Yes,Yes
FARMER_00340,Joanna Harrell,36,Female,6,Married,7,0,North West,Jigawa,Yes,No,No
FARMER_00341,Jackie Espinoza,44,Female,6,Married,8,0,North Central,Kogi,Yes,Yes,No
FARMER_00342,Nicholas Williams,45,Male,16,Single,2,408000,North West,Kaduna,No,No,No
FARMER_00343,Bradley Vaughn,30,Male,16,Married,2,493000,South West,Osun,Yes,No,No
FARMER_00344,Michael Bennett,28,Male,9,Widowed,3,0,North Central,FCT,Yes,No,No
FARMER_00345,Amanda Austin,50,Female,18,Widowed,1,0,South East,Ebonyi,Yes,Yes,Yes
FARMER_00346,Janet Shaffer,49,Female,3,Widowed,6,117000,North West,Kebbi,No,No,No
FARMER_00347,Patricia Gilbert,63,Female,12,Married,6,0,South East,Anambra,Yes,Yes,Yes
FARMER_00348,Bill Martinez,22,Male,0,Single,3,63000,South West,Ondo,Yes,No,No
FARMER_00349,Elaine Tucker,47,Female,6,Married,8,0,South West,Oyo,Yes,Yes,No
FARMER_00350,Carol Jones,49,Female,6,Widowed,4,0,South East,Anambra,Yes,Yes,No
FARMER_00351,Andrew Schneider,33,Male,16,Married,4,0,North Central,Plateau,No,No,No
FARMER_00352,Jamie Hubbard,46,Female,12,Married,6,0,South West,Lagos,No,Yes,Yes
FARMER_00353,Robert Murphy,31,Male,3,Single,4,96000,South South,Delta,Yes,Yes,Yes
FARMER_00354,Susan Walters,20,Female,9,Married,2,0,South East,Anambra,No,No,No
FARMER_00355,Jason Wright,53,Male,0,Divorced,2,0,South South,Akwa Ibom,Yes,Yes,Yes
FARMER_00356,Sabrina Elliott,53,Female,9,Married,5,0,North West,Jigawa,Yes,Yes,Yes
FARMER_00357,Gary Vazquez,50,Male,6,Married,4,0,South East,Enugu,Yes,No,No
FARMER_00358,Amber Oneill,65,Female,0,Married,2,27000,North East,Borno,Yes,Yes,No
FARMER_00359,Richard Williams,20,Male,14,Married,4,343000,North West,Kaduna,Yes,Yes,No
FARMER_00360,Heather Jordan,40,Female,0,Married,9,0,North West,Kano,Yes,No,No
FARMER_00361,Tracey Henson,61,Female,6,Married,7,0,North Central,Niger,Yes,No,No
FARMER_00362,Mr. Fernando Ramirez MD,30,Male,0,Married,3,64000,North East,Bauchi,Yes,Yes,Yes
FARMER_00363,Jacqueline Kelly,61,Female,18,Married,9,0,South South,Bayelsa,Yes,Yes,Yes
FARMER_00364,Kelly Dickson,52,Male,3,Married,10,0,South West,Osun,Yes,Yes,Yes
FARMER_00365,Matthew Meyer,54,Male,6,Married,8,103000,South West,Lagos,No,Yes,Yes
FARMER_00366,Rachel Kemp,29,Female,0,Single,2,32000,North Central,Niger,Yes,Yes,No
FARMER_00367,Julie Montoya,44,Female,16,Divorced,4,326000,North West,Kebbi,No,Yes,Yes
FARMER_00368,Danielle Ford DDS,48,Female,0,Married,7,0,North East,Bauchi,Yes,Yes,Yes
FARMER_00369,Cameron James,51,Male,0,Married,6,0,South East,Enugu,Yes,No,No
FARMER_00370,James Ramirez,44,Male,3,Widowed,6,0,North Central,Benue,Yes,Yes,Yes
FARMER_00371,Dr. Karen Arroyo,53,Female,14,Married,10,0,North East,Gombe,Yes,No,No
FARMER_00372,Deanna Atkins,50,Female,14,Married,7,202000,North Central,Nasarawa,Yes,Yes,Yes
FARMER_00373,Jerome Garza,28,Male,3,Married,6,0,South West,Ekiti,No,No,No
FARMER_00374,Aaron Wilson,28,Male,0,Divorced,5,0,North East,Bauchi,No,Yes,No
FARMER_00375,Timothy Garcia,47,Male,12,Married,4,0,South South,Akwa Ibom,Yes,Yes,Yes
FARMER_00376,Jesus Diaz,37,Male,12,Married,5,105000,South South,Rivers,Yes,Yes,Yes
FARMER_00377,Brandon Hood,28,Male,18,Single,5,184000,South East,Enugu,No,Yes,Yes
FARMER_00378,Nicole Ponce,45,Female,18,Married,3,188000,North Central,Plateau,No,Yes,No
FARMER_00379,Chloe Clark,33,Female,16,Widowed,6,0,South West,Lagos,Yes,Yes,Yes
FARMER_00380,Dr. Amy Evans,28,Female,0,Single,4,0,North Central,Benue,Yes,No,No
FARMER_00381,Katrina Blake,24,Female,12,Married,2,168000,South East,Ebonyi,No,No,No
FARMER_00382,Michael Maddox,42,Male,14,Married,8,0,North West,Kebbi,Yes,No,No
FARMER_00383,Heidi Banks,41,Female,0,Married,10,32000,North West,Sokoto,Yes,Yes,Yes
FARMER_00384,Rachel Edwards,46,Female,6,Married,2,0,North West,Jigawa,Yes,Yes,Yes
FARMER_00385,Michelle Perry,42,Female,0,Married,2,0,South South,Bayelsa,Yes,Yes,Yes
FARMER_00386,Kathryn Chan,25,Female,6,Married,6,0,North East,Borno,Yes,No,No
FARMER_00387,Rebecca Sanchez,69,Female,3,Married,9,0,North East,Bauchi,No,No,No
FARMER_00388,Miranda Rhodes,53,Female,0,Divorced,6,41000,South West,Ondo,Yes,No,No
FARMER_00389,Jessica Bartlett,69,Female,16,Married,3,0,South South,Akwa Ibom,Yes,No,No
FARMER_00390,Andrew Steele,26,Male,12,Married,7,0,South West,Ogun,Yes,Yes,Yes
FARMER_00391,Andrew Smith,55,Male,16,Married,2,262000,South South,Akwa Ibom,No,No,No
FARMER_00392,John Esparza,36,Male,3,Married,2,0,North East,Taraba,Yes,Yes,Yes
FARMER_00393,William Johnson,19,Male,9,Single,1,0,North West,Jigawa,No,No,No
FARMER_00394,Brian Farrell,57,Male,14,Married,7,441000,North East,Yobe,Yes,Yes,No
FARMER_00395,Angela Johnston,23,Female,16,Married,2,0,North East,Yobe,No,No,No
FARMER_00396,Patrick Carlson,54,Male,12,Married,4,109000,South South,Edo,Yes,Yes,Yes
FARMER_00397,Rebecca Park,46,Female,0,Divorced,4,38000,South East,Enugu,No,No,No
FARMER_00398,Marcus Miller,33,Male,6,Married,4,105000,South South,Edo,Yes,Yes,No
FARMER_00399,Amy Alvarez,59,Female,12,Married,3,0,South South,Delta,No,No,No
FARMER_00400,Dennis Brown,54,Male,3,Married,6,0,North West,Kebbi,Yes,Yes,Yes
FARMER_00401,Mark Tucker,65,Male,3,Married,4,0,North Central,Plateau,Yes,No,No
FARMER_00402,Catherine Thompson,23,Female,14,Married,3,0,North Central,Nasarawa,Yes,No,No
FARMER_00403,Cameron Donovan,41,Male,9,Married,4,0,North West,Kaduna,Yes,No,No
FARMER_00404,Lindsey Herman,47,Female,12,Married,10,295000,South East,Imo,Yes,No,No
FARMER_00405,James Green,31,Male,18,Single,1,320000,North West,Zamfara,Yes,No,No
FARMER_00406,Kimberly Ramos,46,Female,6,Married,3,54000,North West,Kano,Yes,Yes,No
FARMER_00407,Shawn Mejia,66,Male,6,Married,3,125000,North Central,Benue,No,No,No
FARMER_00408,Zachary Hunter,48,Male,6,Married,7,0,North East,Borno,Yes,No,No
FARMER_00409,Donna Williams,64,Female,0,Married,4,0,South West,Lagos,Yes,No,No
FARMER_00410,Shaun Coleman,56,Male,6,Married,7,0,North East,Taraba,Yes,No,No
FARMER_00411,Patrick Riley,44,Male,16,Married,10,0,South West,Ondo,Yes,No,No
FARMER_00412,Robert Terry,36,Male,14,Married,5,237000,North East,Taraba,Yes,No,No
FARMER_00413,Rodney Cummings,42,Male,18,Married,3,0,North West,Jigawa,Yes,No,No
FARMER_00414,Lisa Fox,37,Female,9,Married,3,0,North West,Kebbi,Yes,No,No
FARMER_00415,Maureen Smith,29,Female,6,Single,5,0,North East,Adamawa,Yes,No,No
FARMER_00416,Karen Conner,61,Female,0,Married,9,0,North West,Jigawa,Yes,Yes,Yes
FARMER_00417,Frederick Hill,62,Male,12,Married,6,0,North West,Kano,No,Yes,Yes
FARMER_00418,Jacob Drake,22,Male,14,Married,3,0,North East,Yobe,Yes,Yes,No
FARMER_00419,Pamela Mcdonald,42,Female,12,Married,9,0,North East,Adamawa,No,Yes,No
FARMER_00420,Joshua Kaiser,54,Male,6,Married,3,0,North West,Kebbi,Yes,No,No
FARMER_00421,Sheri Glover,66,Female,12,Married,6,139000,North East,Borno,No,No,No
FARMER_00422,Raymond Garrett,48,Male,3,Married,7,146000,North West,Kaduna,No,Yes,No
FARMER_00423,Kimberly Pena,63,Female,9,Widowed,6,226000,South West,Ondo,No,No,No
FARMER_00424,Brian Salas,38,Male,3,Married,5,70000,South West,Ondo,Yes,Yes,Yes
FARMER_00425,James Perry,22,Male,14,Single,3,0,North Central,Benue,No,Yes,Yes
FARMER_00426,Kimberly Eaton,53,Female,6,Married,2,112000,North West,Sokoto,No,No,No
FARMER_00427,Peter Morris,54,Male,12,Widowed,1,0,North West,Kebbi,No,No,No
FARMER_00428,Joseph Davis,28,Male,6,Married,6,0,North East,Taraba,No,No,No
FARMER_00429,Jeremy Smith,40,Male,12,Married,7,0,North Central,Kwara,Yes,No,No
FARMER_00430,Emily Moore,55,Female,12,Single,2,0,North West,Sokoto,Yes,No,No
FARMER_00431,Dean Flores,65,Male,0,Married,3,34000,North East,Borno,No,Yes,Yes
FARMER_00432,Judith Baker,62,Female,18,Married,8,0,North East,Bauchi,No,No,No
FARMER_00433,Roger Riddle,64,Male,6,Widowed,1,63000,North West,Kano,Yes,No,No
FARMER_00434,Michael Anthony,45,Male,16,Married,3,459000,South West,Oyo,Yes,Yes,Yes
FARMER_00435,Carolyn Williams,70,Female,6,Married,6,0,South West,Ekiti,No,Yes,No
FARMER_00436,Shannon Owens,23,Female,12,Married,2,0,North Central,Plateau,Yes,Yes,Yes
FARMER_00437,Jonathon Whitaker,63,Male,6,Married,6,0,North West,Sokoto,Yes,No,No
FARMER_00438,Justin Rodriguez,33,Male,14,Married,5,433000,North West,Sokoto,No,No,No
FARMER_00439,Mark Lawrence,69,Male,3,Married,10,0,South West,Osun,No,No,No
FARMER_00440,Lauren Jones,50,Female,6,Single,2,53000,North East,Yobe,Yes,Yes,Yes
FARMER_00441,Terry Meyer,58,Male,3,Married,5,0,North West,Jigawa,No,Yes,Yes
FARMER_00442,Katherine Jenkins,62,Female,14,Married,10,268000,South West,Ondo,Yes,Yes,Yes
FARMER_00443,Michael Summers PhD,70,Male,12,Married,5,0,South West,Ogun,No,Yes,No
FARMER_00444,Jennifer Green,26,Female,9,Married,6,0,North East,Yobe,Yes,No,No
FARMER_00445,Margaret Bell,50,Female,9,Married,3,218000,North West,Kebbi,No,Yes,Yes
FARMER_00446,Courtney Stewart,42,Female,0,Single,5,32000,North East,Taraba,No,Yes,Yes
FARMER_00447,Rachel Reed MD,24,Female,12,Married,3,111000,South West,Ondo,Yes,Yes,Yes
FARMER_00448,Alan Valentine,18,Male,0,Single,2,0,South South,Rivers,No,Yes,No
FARMER_00449,Matthew Lopez,42,Male,6,Married,4,76000,North West,Sokoto,Yes,Yes,Yes
FARMER_00450,Benjamin Lester,57,Male,6,Widowed,4,0,South East,Imo,No,No,No
FARMER_00451,Timothy Sellers,38,Male,3,Widowed,3,0,North West,Katsina,Yes,No,No
FARMER_00452,Brenda Santiago,31,Female,12,Married,2,0,North West,Kebbi,Yes,No,No
FARMER_00453,Sarah Martinez,34,Female,3,Divorced,6,0,North East,Yobe,No,Yes,Yes
FARMER_00454,Alan Hernandez,28,Male,0,Married,2,34000,South East,Abia,Yes,No,No
FARMER_00455,Chris Valentine,23,Male,14,Single,3,0,South West,Ekiti,Yes,Yes,No
FARMER_00456,John Molina,22,Male,16,Single,2,205000,South South,Bayelsa,No,No,No
FARMER_00457,Kimberly Cortez,41,Female,14,Married,8,383000,South South,Cross River,Yes,Yes,Yes
FARMER_00458,Joel Figueroa,29,Male,0,Married,7,0,North West,Kaduna,Yes,No,No
FARMER_00459,Andrew Vaughan DDS,26,Male,14,Single,3,0,South East,Abia,No,Yes,No
FARMER_00460,Barry Robbins,47,Male,18,Married,7,203000,South South,Akwa Ibom,No,Yes,No
FARMER_00461,Sheila Miller,44,Female,0,Married,9,0,South West,Ogun,No,Yes,Yes
FARMER_00462,Jesse Morris,70,Male,6,Widowed,4,0,North Central,Niger,No,No,No
FARMER_00463,Melanie Scott MD,46,Female,6,Married,8,106000,South East,Abia,Yes,Yes,Yes
FARMER_00464,Julie Vargas,43,Female,16,Married,6,0,South South,Bayelsa,No,No,No
FARMER_00465,Noah Cordova,21,Male,14,Single,3,0,North West,Katsina,No,Yes,Yes
FARMER_00466,Keith Smith,39,Male,0,Married,2,73000,North Central,FCT,No,Yes,Yes
FARMER_00467,Gene Taylor,66,Male,6,Single,2,0,South East,Abia,Yes,Yes,Yes
FARMER_00468,Anthony Scott,38,Male,0,Married,6,0,North West,Katsina,Yes,Yes,No
FARMER_00469,Victoria Roach,52,Female,6,Married,7,0,South West,Oyo,No,Yes,No
FARMER_00470,Tiffany Lee,28,Female,0,Single,5,40000,South South,Cross River,No,No,No
FARMER_00471,Ryan Morgan,63,Male,3,Married,9,0,South South,Cross River,No,Yes,Yes
FARMER_00472,Dr. Rachel Wang,22,Female,9,Single,1,0,South West,Ekiti,No,Yes,Yes
FARMER_00473,Jessica Avery,30,Female,12,Married,3,0,North Central,Kwara,Yes,No,No
FARMER_00474,Kyle Hernandez,44,Male,12,Married,3,0,North Central,FCT,No,Yes,Yes
FARMER_00475,Julia Swanson,47,Female,16,Married,6,0,South West,Oyo,Yes,No,No
FARMER_00476,Lori Barker,70,Female,0,Married,4,72000,North Central,FCT,Yes,Yes,Yes
FARMER_00477,Karen Kaiser,21,Female,12,Single,2,292000,North East,Adamawa,Yes,No,No
FARMER_00478,Joseph Hoffman,30,Male,6,Married,2,0,South South,Akwa Ibom,No,No,No
FARMER_00479,Nathaniel Davis,68,Male,12,Married,8,0,South South,Bayelsa,Yes,Yes,Yes
FARMER_00480,Robin Stout,67,Female,3,Married,10,0,South South,Edo,Yes,Yes,Yes
FARMER_00481,Susan Taylor,27,Female,0,Married,6,73000,North West,Zamfara,No,Yes,Yes
FARMER_00482,Shane Sanchez,60,Male,12,Married,4,292000,North Central,Niger,Yes,Yes,No
FARMER_00483,Jason Ramirez,42,Male,6,Married,9,82000,North Central,FCT,Yes,Yes,Yes
FARMER_00484,Brandi Watson,57,Female,6,Married,9,107000,North East,Taraba,Yes,Yes,Yes
FARMER_00485,John Lopez,25,Male,12,Single,3,291000,North Central,Kogi,Yes,Yes,Yes
FARMER_00486,Doris Harris,23,Female,14,Single,2,522000,North West,Jigawa,No,Yes,Yes
FARMER_00487,Tiffany Blake,47,Female,12,Married,5,0,North West,Kebbi,No,No,No
FARMER_00488,Christopher Campbell,34,Male,9,Married,7,0,South East,Ebonyi,Yes,Yes,Yes
FARMER_00489,Miss Rachel Johnson MD,37,Female,0,Married,5,49000,South South,Cross River,No,Yes,Yes
FARMER_00490,Kathy Lewis,58,Female,16,Married,8,0,South South,Bayelsa,No,No,No
FARMER_00491,Brandon Holmes,27,Male,12,Divorced,4,0,North East,Bauchi,Yes,Yes,Yes
FARMER_00492,Charles Ramirez,24,Male,6,Single,1,75000,South West,Oyo,Yes,No,No
FARMER_00493,Courtney Smith,70,Female,0,Single,3,0,South South,Cross River,Yes,Yes,Yes
FARMER_00494,Brittany Gutierrez,70,Female,6,Married,4,0,South East,Anambra,Yes,No,No
FARMER_00495,Lee Pace,68,Male,0,Single,1,48000,North West,Sokoto,Yes,No,No
FARMER_00496,Travis Stephens,42,Male,6,Married,6,0,North Central,Nasarawa,No,Yes,Yes
FARMER_00497,Erika Morris,48,Female,12,Married,7,0,North East,Adamawa,Yes,No,No
FARMER_00498,Adam Pittman,69,Male,12,Married,6,0,South South,Edo,Yes,Yes,Yes
FARMER_00499,Stephen Lewis,50,Male,12,Married,8,0,North East,Yobe,Yes,Yes,No
FARMER_00500,Colleen Lopez,43,Female,12,Married,8,0,South East,Enugu,Yes,Yes,Yes
FARMER_00501,James Shaffer,24,Male,12,Single,3,0,South East,Anambra,Yes,Yes,Yes
FARMER_00502,Colton Miller,21,Male,12,Married,3,191000,South West,Ondo,No,No,No
FARMER_00503,Caitlin Schmidt,48,Female,12,Married,2,279000,South South,Rivers,Yes,No,No
FARMER_00504,Bradley Schmidt,54,Male,0,Married,6,0,North Central,FCT,No,Yes,Yes
FARMER_00505,Veronica Whitehead,61,Female,3,Married,6,58000,North West,Sokoto,Yes,No,No
FARMER_00506,Earl Nixon,25,Male,0,Single,4,45000,North West,Zamfara,No,Yes,No
FARMER_00507,Mark Wade,18,Male,12,Single,2,0,South East,Anambra,Yes,Yes,Yes
FARMER_00508,Jeff Fox,44,Male,0,Married,5,69000,North East,Borno,Yes,Yes,Yes
FARMER_00509,Joel Clark,29,Male,12,Single,2,0,North West,Kano,Yes,Yes,Yes
FARMER_00510,Elizabeth Carpenter,57,Female,9,Married,7,0,South East,Ebonyi,Yes,No,No
FARMER_00511,Jacqueline Cline,20,Female,6,Married,2,62000,South East,Enugu,Yes,No,No
FARMER_00512,Logan Miller,60,Male,16,Married,9,0,North West,Sokoto,Yes,Yes,No
FARMER_00513,Max Coleman,28,Male,12,Married,5,0,North West,Kano,No,Yes,Yes
FARMER_00514,Jason Cisneros,56,Male,14,Married,10,388000,South West,Osun,No,Yes,No
FARMER_00515,Christopher Sutton,49,Male,3,Widowed,5,132000,North Central,FCT,No,Yes,Yes
FARMER_00516,Robert Diaz,54,Male,12,Married,10,0,North West,Sokoto,No,Yes,Yes
FARMER_00517,Kristin Garcia,52,Female,18,Widowed,4,397000,North West,Kano,Yes,Yes,Yes
FARMER_00518,Matthew Bryant,58,Male,6,Widowed,6,0,South West,Ogun,No,Yes,Yes
FARMER_00519,Rachel Jordan,20,Female,12,Single,3,0,South East,Abia,Yes,Yes,Yes
FARMER_00520,Savannah Melendez,70,Female,12,Married,2,289000,North West,Sokoto,No,No,No
FARMER_00521,Gabriel Prince,19,Male,12,Single,3,0,North West,Kaduna,Yes,Yes,Yes
FARMER_00522,Carlos Lee,27,Male,3,Single,2,60000,North East,Yobe,No,Yes,Yes
FARMER_00523,Amanda Palmer,59,Female,0,Single,2,0,North Central,Nasarawa,Yes,No,No
FARMER_00524,Phillip Frey DDS,26,Male,6,Single,4,84000,South East,Enugu,No,Yes,Yes
FARMER_00525,Mark Jones,42,Male,0,Married,3,72000,South South,Bayelsa,Yes,Yes,No
FARMER_00526,Anna Richardson,52,Female,9,Married,2,0,North East,Borno,Yes,No,No
FARMER_00527,Eddie Townsend,42,Male,14,Married,9,335000,North East,Yobe,No,No,No
FARMER_00528,Amy Galvan,23,Female,0,Married,4,38000,North West,Sokoto,Yes,No,No
FARMER_00529,Paul Perez,52,Male,12,Married,4,0,North West,Sokoto,Yes,No,No
FARMER_00530,Chloe Rodriguez,53,Female,0,Married,8,0,South South,Edo,No,No,No
FARMER_00531,Jennifer Sanders,37,Female,12,Widowed,3,0,South South,Delta,No,Yes,Yes
FARMER_00532,Samantha Hall,18,Female,12,Single,2,0,North Central,Niger,No,No,No
FARMER_00533,Grant Foley,26,Male,6,Single,2,81000,South West,Ogun,No,No,No
FARMER_00534,Joshua Hernandez,23,Male,12,Single,3,161000,North Central,Kogi,No,No,No
FARMER_00535,Jasmine Jones,24,Female,12,Married,4,0,South East,Anambra,Yes,No,No
FARMER_00536,Jessica Sawyer,55,Female,14,Married,10,303000,South East,Abia,No,Yes,No
FARMER_00537,Eduardo Fernandez,27,Male,14,Married,6,0,North Central,Nasarawa,Yes,Yes,Yes
FARMER_00538,Kristopher Garcia,28,Male,6,Single,4,0,North Central,Nasarawa,Yes,No,No
FARMER_00539,Aaron Dixon,31,Male,6,Widowed,6,0,North West,Jigawa,No,Yes,No
FARMER_00540,Michelle Young,62,Female,6,Married,5,0,North Central,Kogi,Yes,Yes,Yes
FARMER_00541,Hannah Mccarty,54,Female,9,Married,6,271000,South South,Akwa Ibom,No,No,No
FARMER_00542,Bradley Walker,59,Male,6,Married,5,82000,North East,Gombe,Yes,No,No
FARMER_00543,William Martinez,61,Male,0,Widowed,6,42000,North West,Zamfara,No,Yes,Yes
FARMER_00544,Robert Wagner,56,Male,6,Married,3,0,North West,Kebbi,Yes,Yes,No
FARMER_00545,Joseph Miller,45,Male,0,Married,10,39000,North West,Zamfara,Yes,No,No
FARMER_00546,Jessica Ramos,44,Female,0,Widowed,4,0,North East,Borno,No,Yes,Yes
FARMER_00547,Michelle Taylor,43,Female,14,Married,4,0,North West,Katsina,Yes,Yes,Yes
FARMER_00548,Andrew Mccullough,70,Male,12,Married,10,0,South South,Akwa Ibom,Yes,Yes,Yes
FARMER_00549,Madison Rose,26,Female,12,Single,5,256000,North Central,Niger,Yes,No,No
FARMER_00550,Lori Oneill,24,Female,9,Married,2,0,North West,Kaduna,Yes,Yes,No
FARMER_00551,Luis Kelley,26,Male,18,Married,3,0,North West,Jigawa,No,No,No
